,0
5096,FKTF.HM
5097,FKTF.MU
5098,FKTJ.BE
5099,FKTJ.DU
5100,FKTJ.F
5101,FKTJ.HM
5102,FKTJ.MU
5103,FKU
5104,FKUD.L
5105,FLAM.TO
5106,FLAU
5107,FLAX
5108,FLBA.TO
5109,FLBL
5110,FLBR
5111,FLBR.MX
5112,FLCA
5113,FLCB
5114,FLCD.TO
5115,FLCH
5116,FLCH.MX
5117,FLCI.TO
5118,FLCO
5119,FLCP.TO
5120,FLDM.TO
5121,FLDR
5122,FLEE
5123,FLEH
5124,FLEM.TO
5125,FLEQ.L
5126,FLEQ.MI
5127,FLES.L
5128,FLEU
5129,FLFR
5130,FLG
5131,FLGA.TO
5132,FLGB
5133,FLGD.TO
5134,FLGE
5135,FLGR
5136,FLGV
5137,FLHK
5138,FLHY
5139,FLIA
5140,FLIN
5141,FLIY
5142,FLJA.TO
5143,FLJH
5144,FLJP
5145,FLJP.MX
5146,FLKR
5147,FLLA
5148,FLLV
5149,FLM
5150,FLMB
5151,FLMI
5152,FLMX
5153,FLN
5154,FLOAN.MX
5155,FLOE.MI
5156,FLOE.SW
5157,FLOS.L
5158,FLOT
5159,FLOT-B.TO
5160,FLOT-U.TO
5161,FLOT.L
5162,FLOT.MI
5163,FLOTH.MI
5164,FLQA.L
5165,FLQA.MI
5166,FLQD
5167,FLQE
5168,FLQG
5169,FLQH
5170,FLQL
5171,FLQM
5172,FLQS
5173,FLRG
5174,FLRG.L
5175,FLRG.MI
5176,FLRK.L
5177,FLRM.TO
5178,FLRN
5179,FLRT
5180,FLRU
5181,FLSA
5182,FLSD.TO
5183,FLSP
5184,FLSW
5185,FLTB
5186,FLTE.DE
5187,FLTE.F
5188,FLTE.MI
5189,FLTR
5190,FLTU.DE
5191,FLTU.F
5192,FLTU.L
5193,FLTU.PA
5194,FLTW
5195,FLUC.L
5196,FLUC.MI
5197,FLUD
5198,FLUR.TO
5199,FLUS.TO
5200,FLV
5201,FLWG.L
5202,FLWR.L
5203,FLWR.SW
5204,FLX5.DU
5205,FLX5.MU
5206,FLXB.BE
5207,FLXB.DE
5208,FLXB.F
5209,FLXB.L
5210,FLXB.MI
5211,FLXB.MU
5212,FLXB.SW
5213,FLXC.BE
5214,FLXC.DE
5215,FLXC.F
5216,FLXC.L
5217,FLXC.MI
5218,FLXC.MU
5219,FLXC.SW
5220,FLXD.BE
5221,FLXD.DE
5222,FLXD.DU
5223,FLXD.F
5224,FLXD.L
5225,FLXD.MI
5226,FLXD.MU
5227,FLXD.SW
5228,FLXE-USD.SW
5229,FLXE.BE
5230,FLXE.DE
5231,FLXE.DU
5232,FLXE.F
5233,FLXE.L
5234,FLXE.MI
5235,FLXE.SW
5236,FLXG-USD.SW
5237,FLXG.BE
5238,FLXG.DE
5239,FLXG.DU
5240,FLXG.F
5241,FLXG.L
5242,FLXG.MI
5243,FLXG.MU
5244,FLXG.SW
5245,FLXI.BE
5246,FLXI.DE
5247,FLXI.F
5248,FLXI.L
5249,FLXI.MI
5250,FLXI.MU
5251,FLXI.SW
5252,FLXK.BE
5253,FLXK.DE
5254,FLXK.F
5255,FLXK.L
5256,FLXK.MI
5257,FLXK.MU
5258,FLXK.SW
5259,FLXP.DE
5260,FLXP.DU
5261,FLXP.F
5262,FLXP.MU
5263,FLXU-USD.SW
5264,FLXU.DE
5265,FLXU.DU
5266,FLXU.F
5267,FLXU.L
5268,FLXU.MI
5269,FLXU.MU
5270,FLXX.BE
5271,FLXX.DE
5272,FLXX.DU
5273,FLXX.F
5274,FLXX.L
5275,FLXX.MI
5276,FLXX.MU
5277,FLXX.SW
5278,FLYT
5279,FLYX
5280,FLZA
5281,FM
5282,FMAT
5283,FMB
5284,FMF
5285,FMHI
5286,FMIL
5287,FMK
5288,FMU
5289,FMU.DU
5290,FMU.F
5291,FMUA.BE
5292,FMUA.DU
5293,FMUA.F
5294,FMUA.HM
5295,FMUA.MU
5296,FMUC.BE
5297,FMUC.DU
5298,FMUC.F
5299,FMUC.HA
5300,FMUC.HM
5301,FMUC.MU
5302,FMUD.BE
5303,FMUD.DU
5304,FMUD.F
5305,FMUD.HA
5306,FMUD.HM
5307,FMUD.MU
5308,FMUF.BE
5309,FMUF.DU
5310,FMUF.F
5311,FMUF.HM
5312,FMUF.MU
5313,FMUH.BE
5314,FMUH.DU
5315,FMUH.F
5316,FMUH.HM
5317,FMUH.MU
5318,FMUJ.BE
5319,FMUJ.DU
5320,FMUJ.F
5321,FMUJ.HM
5322,FMUJ.MU
5323,FMUK.BE
5324,FMUK.DU
5325,FMUK.F
5326,FMUK.HM
5327,FMUK.MU
5328,FMUL.BE
5329,FMUL.DU
5330,FMUL.HM
5331,FMUL.MU
5332,FMUN.BE
5333,FMUN.DU
5334,FMUN.F
5335,FMUN.HM
5336,FMUN.MU
5337,FMUQ.BE
5338,FMUQ.DU
5339,FMUQ.F
5340,FMUQ.HM
5341,FMUQ.MU
5342,FMV
5343,FN8I.DU
5344,FNCL
5345,FNCL.L
5346,FNCLN.MX
5347,FNDA
5348,FNDB
5349,FNDC
5350,FNDE
5351,FNDF
5352,FNDX
5353,FNGD
5354,FNGO
5355,FNGS
5356,FNGU
5357,FNGZ
5358,FNI
5359,FNI.MX
5360,FNK
5361,FNOV
5362,FNX
5363,FNY
5364,FOC
5365,FOCT
5366,FOGB.L
5367,FOS
5368,FOVL
5369,FP7A.BE
5370,FP7A.DU
5371,FP7A.HA
5372,FP7A.HM
5373,FP7A.MU
5374,FP7E.BE
5375,FP7E.DU
5376,FP7E.F
5377,FP7E.HA
5378,FP7E.HM
5379,FP7H.BE
5380,FP7H.DU
5381,FP7H.HA
5382,FP7H.HM
5383,FP7H.MU
5384,FP7N.F
5385,FP7P.F
5386,FP7R.BE
5387,FP7R.DU
5388,FP7R.HM
5389,FP7R.MU
5390,FP7U.BE
5391,FP7U.DU
5392,FP7U.MU
5393,FP80.HM
5394,FP8A.BE
5395,FP8A.HM
5396,FP8A.MU
5397,FP8B.BE
5398,FP8B.DU
5399,FP8B.HM
5400,FP8B.MU
5401,FP8E.BE
5402,FP8E.HM
5403,FP8J.HM
5404,FP8K.HM
5405,FP8Z.HM
5406,FPA
5407,FPE
5408,FPEI
5409,FPGA.BE
5410,FPGA.DU
5411,FPGA.F
5412,FPGA.HM
5413,FPGA.MU
5414,FPGB.BE
5415,FPGB.DU
5416,FPGB.F
5417,FPGB.HM
5418,FPGB.MU
5419,FPGC.BE
5420,FPGC.DU
5421,FPGC.F
5422,FPGC.HA
5423,FPGC.HM
5424,FPGC.MU
5425,FPGF.BE
5426,FPGF.DU
5427,FPGF.F
5428,FPGF.HA
5429,FPGF.HM
5430,FPGF.MU
5431,FPGG.BE
5432,FPGG.DU
5433,FPGG.F
5434,FPGG.HA
5435,FPGG.HM
5436,FPGG.MU
5437,FPGH.BE
5438,FPGH.DU
5439,FPGH.F
5440,FPGH.HA
5441,FPGH.HM
5442,FPGH.MU
5443,FPGI.BE
5444,FPGI.DU
5445,FPGI.F
5446,FPGI.HA
5447,FPGI.HM
5448,FPGI.MU
5449,FPGJ.BE
5450,FPGJ.DU
5451,FPGJ.F
5452,FPGJ.HM
5453,FPGJ.MU
5454,FPGK.BE
5455,FPGK.DU
5456,FPGK.F
5457,FPGK.HM
5458,FPGK.MU
5459,FPGL.BE
5460,FPGL.DU
5461,FPGL.F
5462,FPGL.HA
5463,FPGL.HM
5464,FPGL.MU
5465,FPGM.BE
5466,FPGM.DU
5467,FPGM.F
5468,FPGM.HM
5469,FPGM.MU
5470,FPGP.HM
5471,FPGQ.HM
5472,FPGT.HM
5473,FPGU.HM
5474,FPGV.F
5475,FPGX.DU
5476,FPGX.F
5477,FPGZ.DU
5478,FPGZ.F
5479,FPI5.MU
5480,FPIA.BE
5481,FPIA.DU
5482,FPIA.F
5483,FPIA.MU
5484,FPID.DU
5485,FPID.F
5486,FPIE.DU
5487,FPIE.F
5488,FPIF.BE
5489,FPIF.DU
5490,FPIF.F
5491,FPIF.MU
5492,FPIG.BE
5493,FPIG.DU
5494,FPIG.F
5495,FPIG.MU
5496,FPIH.BE
5497,FPIH.DU
5498,FPIH.F
5499,FPIH.MU
5500,FPII.BE
5501,FPII.DU
5502,FPII.F
5503,FPII.MU
5504,FPIJ.BE
5505,FPIJ.DU
5506,FPIJ.F
5507,FPIJ.HM
5508,FPIJ.MU
5509,FPIN.BE
5510,FPIN.DU
5511,FPIN.MU
5512,FPIP.BE
5513,FPIP.F
5514,FPIP.MU
5515,FPIQ.BE
5516,FPIQ.MU
5517,FPIR.BE
5518,FPIR.DU
5519,FPIR.MU
5520,FPIS.BE
5521,FPIS.DU
5522,FPIS.MU
5523,FPIV.BE
5524,FPIV.F
5525,FPIV.MU
5526,FPIW.BE
5527,FPIW.F
5528,FPIW.MU
5529,FPIX.BE
5530,FPIX.F
5531,FPIX.MU
5532,FPIY.BE
5533,FPIY.F
5534,FPIY.MU
5535,FPIZ.BE
5536,FPIZ.F
5537,FPIZ.MU
5538,FPJA.BE
5539,FPJA.DU
5540,FPJA.F
5541,FPJA.HA
5542,FPJA.HM
5543,FPJA.MU
5544,FPJB.BE
5545,FPJB.DU
5546,FPJB.F
5547,FPJB.HA
5548,FPJB.HM
5549,FPJB.MU
5550,FPJD.BE
5551,FPJD.DU
5552,FPJD.F
5553,FPJD.HA
5554,FPJD.HM
5555,FPJD.MU
5556,FPJE.BE
5557,FPJE.DU
5558,FPJE.MU
5559,FPJF.BE
5560,FPJF.DU
5561,FPJF.MU
5562,FPX
5563,FPXE
5564,FPXI
5565,FPXI.MX
5566,FPXS.L
5567,FPXU.PA
5568,FQAL
5569,FQC.TO
5570,FQF.BE
5571,FQF.MU
5572,FRC4.DU
5573,FRCH.L
5574,FRCJ.BE
5575,FRCJ.DE
5576,FRCJ.DU
5577,FRCJ.F
5578,FRCK.DE
5579,FRCK.DU
5580,FRCK.F
5581,FRDM
5582,FREL
5583,FREM.L
5584,FRGD.L
5585,FRGE.L
5586,FRI
5587,FRIN.L
5588,FRL
5589,FRLG
5590,FRMXNXN.MX
5591,FRNE.BE
5592,FRNE.DE
5593,FRNE.DU
5594,FRNE.F
5595,FRNE.MU
5596,FRNH.BE
5597,FRNH.DE
5598,FRNH.DU
5599,FRNH.F
5600,FRNU.BE
5601,FRNU.DE
5602,FRNU.DU
5603,FRNU.F
5604,FRQX.L
5605,FRUC.L
5606,FRUE.L
5607,FRXD.L
5608,FRXE.L
5609,FSB-U.TO
5610,FSEP
5611,FSEU.L
5612,FSKY.L
5613,FSKY.MI
5614,FSL-A.TO
5615,FSMB
5616,FSMD
5617,FSOV.AS
5618,FST-A.TO
5619,FSTA
5620,FSUS.L
5621,FSWD.L
5622,FSZ
5623,FT9J.BE
5624,FT9J.DU
5625,FT9L.F
5626,FTA
5627,FTAD.L
5628,FTAD.SW
5629,FTAG
5630,FTAL.L
5631,FTAL.SW
5632,FTC
5633,FTCPF
5634,FTCS
5635,FTCS.L
5636,FTCS.MX
5637,FTEC
5638,FTEK.L
5639,FTEU.L
5640,FTFX.L
5641,FTG4.BE
5642,FTG4.DU
5643,FTGA.BE
5644,FTGC
5645,FTGC.MU
5646,FTGD.BE
5647,FTGE.BE
5648,FTGE.DE
5649,FTGE.DU
5650,FTGE.F
5651,FTGE.MU
5652,FTGF.BE
5653,FTGG.DE
5654,FTGG.F
5655,FTGU.DE
5656,FTGU.DU
5657,FTGU.F
5658,FTGU.MU
5659,FTGV.DU
5660,FTGV.MU
5661,FTGW.DU
5662,FTGW.MU
5663,FTGX.MU
5664,FTGZ.BE
5665,FTHI
5666,FTLB
5667,FTLS
5668,FTQ
5669,FTRI
5670,FTSD
5671,FTSM
5672,FTSZ.SW
5673,FTXD
5674,FTXG
5675,FTXH
5676,FTXL
5677,FTXN
5678,FTXO
5679,FTXR
5680,FUCIF
5681,FUD
5682,FUE
5683,FUI
5684,FUMB
5685,FUNL
5686,FUQA.L
5687,FUSA.BE
5688,FUSA.DE
5689,FUSA.DU
5690,FUSA.F
5691,FUSA.L
5692,FUSC-USD.SW
5693,FUSC.SW
5694,FUSD.BE
5695,FUSD.DE
5696,FUSD.DU
5697,FUSD.F
5698,FUSD.L
5699,FUSD.SW
5700,FUSI.L
5701,FUSP.L
5702,FUSR.DE
5703,FUSR.DU
5704,FUSR.F
5705,FUSR.L
5706,FUSS.L
5707,FUSU.BE
5708,FUSU.DE
5709,FUT
5710,FUTY
5711,FV
5712,FV2F.HM
5713,FV2F.MU
5714,FV2G.HM
5715,FVAL
5716,FVC
5717,FVD
5718,FVD.MX
5719,FVI.BE
5720,FVI.DU
5721,FVL
5722,FVSH.DE
5723,FVSH.DU
5724,FVSH.F
5725,FVSJ.DE
5726,FVSJ.DU
5727,FVSJ.F
5728,FVSJ.HM
5729,FVUB.L
5730,FVUE.BE
5731,FVUE.DE
5732,FVUE.DU
5733,FVUE.F
5734,FVUG.L
5735,FVUI.BE
5736,FVUI.DE
5737,FVUI.F
5738,FWDB
5739,FXA
5740,FXB
5741,FXC
5742,FXCN.ME
5743,FXD
5744,FXD.MX
5745,FXDE.ME
5746,FXE
5747,FXE.MX
5748,FXEU.AS
5749,FXF
5750,FXF.MX
5751,FXG
5752,FXGB.L
5753,FXGD.AS
5754,FXGD.ME
5755,FXH
5756,FXI
5757,FXIM.ME
5758,FXIT.ME
5759,FXIT.NX
5760,FXKZ.ME
5761,FXL
5762,FXM
5763,FXM.TO
5764,FXMM.ME
5765,FXN
5766,FXO
5767,FXO.MX
5768,FXP
5769,FXR
5770,FXRB.ME
5771,FXRU
5772,FXRU.L
5773,FXRU.ME
5774,FXRW.ME
5775,FXTB.ME
5776,FXU
5777,FXUS.ME
5778,FXUS.NX
5779,FXWO.ME
5780,FXWO.NX
5781,FXY
5782,FXY.MX
5783,FXZ
5784,FYC
5785,FYEM.DE
5786,FYEM.DU
5787,FYEM.F
5788,FYEQ.BE
5789,FYEQ.DE
5790,FYEQ.F
5791,FYEQ.MU
5792,FYER.DE
5793,FYER.F
5794,FYER.MU
5795,FYLD
5796,FYT
5797,FYX
5798,FZ11.BE
5799,FZ11.DU
5800,FZ11.F
5801,FZ13.BE
5802,FZ13.DU
5803,FZ13.HM
5804,FZ13.MU
5805,FZ14.BE
5806,FZ17.F
5807,FZ18.HM
5808,FZ19.HM
5809,FZ1A.BE
5810,FZ1C.HM
5811,FZ1D.HA
5812,FZ1F.DU
5813,FZ1F.HM
5814,FZ1F.MU
5815,FZ1H.MU
5816,FZ1N.HM
5817,FZ1N.MU
5818,FZ1P.HM
5819,FZB
5820,G05A.BE
5821,G05A.DU
5822,G05A.MU
5823,G05B.DU
5824,G05B.MU
5825,G05C.MU
5826,G3B.SI
5827,G3TA.BE
5828,G4MA.BE
5829,G4MA.DU
5830,G4MA.F
5831,G4MA.HM
5832,G4MA.MU
5833,G4MF.BE
5834,G4MF.DU
5835,G4MF.F
5836,G4MF.HM
5837,G4MF.MU
5838,G4NE.BE
5839,G4NE.DU
5840,G4NE.MU
5841,G5JA.BE
5842,G5JA.MU
5843,G741.BE
5844,G741.DU
5845,G741.HM
5846,G741.MU
5847,G742.BE
5848,G742.DU
5849,G742.HM
5850,G742.MU
5851,G745.BE
5852,G745.DU
5853,G745.MU
5854,G749.DU
5855,G74E.BE
5856,G74E.MU
5857,G9IB.HM
5858,GAA
5859,GAAA.L
5860,GACA.BE
5861,GACA.DE
5862,GACA.F
5863,GACA.MU
5864,GACB.BE
5865,GACB.DE
5866,GACB.DU
5867,GACB.F
5868,GACB.MU
5869,GACC.BE
5870,GACC.MU
5871,GACD.BE
5872,GACD.F
5873,GACD.MU
5874,GACE.BE
5875,GACE.MU
5876,GAFD.HM
5877,GAFF.BE
5878,GAFF.DU
5879,GAFF.F
5880,GAFF.MU
5881,GAFG.BE
5882,GAFG.F
5883,GAFJ.BE
5884,GAFJ.MU
5885,GAGG.L
5886,GAGG.MI
5887,GAGG.PA
5888,GAGH.PA
5889,GAGU.AS
5890,GAGUN.MX
5891,GAHU.PA
5892,GAL
5893,GAN3.BE
5894,GAN3.MU
5895,GAN9.BE
5896,GAN9.DU
5897,GAN9.F
5898,GANB.BE
5899,GANB.DU
5900,GANB.F
5901,GANB.HM
5902,GANB.MU
5903,GANK.BE
5904,GANK.DU
5905,GANK.F
5906,GANK.HA
5907,GANK.HM
5908,GANK.MU
5909,GANL.BE
5910,GANL.DU
5911,GANL.F
5912,GANL.HM
5913,GANL.MU
5914,GANN.F
5915,GANN.MU
5916,GANQ.DU
5917,GANQ.HM
5918,GANT.HM
5919,GASC.BE
5920,GASC.MU
5921,GASD.BE
5922,GASD.MU
5923,GASF.BE
5924,GASF.DE
5925,GASF.F
5926,GASH.MI
5927,GASL3.MI
5928,GAZ
5929,GBAL.TO
5930,GBDV.L
5931,GBLO
5932,GBRE.SW
5933,GBSP.L
5934,GBSS.L
5935,GCC
5936,GCOW
5937,GCVB.L
5938,GCVB.SW
5939,GCVC.SW
5940,GCVE.MI
5941,GCVE.SW
5942,GDEP-B.TO
5943,GDEP.TO
5944,GDIG.MI
5945,GDIG.SW
5946,GDPY-B.TO
5947,GDPY.TO
5948,GDX
5949,GDXJ
5950,GDXJ.L
5951,GDXJ.MI
5952,GDXJ.MX
5953,GEAR.AX
5954,GEDM.L
5955,GEIA.BE
5956,GEIA.DU
5957,GEIA.F
5958,GEND.L
5959,GENE.L
5960,GENG.L
5961,GENY
5962,GENY.DE
5963,GENY.DU
5964,GENY.F
5965,GENY.L
5966,GENY.MU
5967,GEQH.BE
5968,GERM
5969,GGOU.AS
5970,GGOV.AX
5971,GGOV.L
5972,GGOV.MI
5973,GGOV.PA
5974,GGRA.L
5975,GGRA.SW
5976,GGRG.L
5977,GGRO.TO
5978,GGRW.L
5979,GGRW.SW
5980,GGVA.BE
5981,GGVA.DU
5982,GGVA.F
5983,GGVA.MU
5984,GGVB.BE
5985,GGVB.DU
5986,GGVB.F
5987,GGVB.MU
5988,GGVC.BE
5989,GGVC.F
5990,GGVC.MU
5991,GGW1.MU
5992,GGW2.BE
5993,GGW2.DU
5994,GGW2.HM
5995,GGW2.MU
5996,GGW4.BE
5997,GGW4.MU
5998,GGW6.BE
5999,GGW6.MU
6000,GGWB.BE
6001,GGWB.DU
6002,GGWB.HM
6003,GGWB.MU
6004,GGWC.BE
6005,GGWC.DU
6006,GGWC.HM
6007,GGWC.MU
6008,GGWD.BE
6009,GGWD.DU
6010,GGWD.HM
6011,GGWD.MU
6012,GGWE.BE
6013,GGWE.DU
6014,GGWE.MU
6015,GGWF.BE
6016,GGWF.DU
6017,GGWF.MU
6018,GGX0.BE
6019,GH5G.BE
6020,GH5G.DU
6021,GH5G.HM
6022,GH5G.MU
6023,GHYC.SW
6024,GHYE.MI
6025,GHYEH.MI
6026,GHYG.L
6027,GHYS.L
6028,GHYU.L
6029,GIGB.L
6030,GIGR-B.TO
6031,GIGR.TO
6032,GILG.L
6033,GINC.L
6034,GINF.PA
6035,GINN
6036,GIQG-B.TO
6037,GIQG.TO
6038,GIQU-B.TO
6039,GIQU.TO
6040,GIST.L
6041,GIST.MI
6042,GIST.SW
6043,GIU0.BE
6044,GIU0.DU
6045,GIU0.MU
6046,GIU1.BE
6047,GIU1.DU
6048,GIU1.HA
6049,GIUD.BE
6050,GIUD.DU
6051,GIUD.HM
6052,GIUD.MU
6053,GIUG.BE
6054,GIUG.DU
6055,GIUG.HM
6056,GIUG.MU
6057,GIUM.BE
6058,GIUM.DU
6059,GIUM.F
6060,GIUM.HM
6061,GIUM.MU
6062,GIUN.BE
6063,GIUN.DU
6064,GIUN.F
6065,GIUN.HM
6066,GIUN.MU
6067,GIUS.HM
6068,GIUT.DU
6069,GIUT.HM
6070,GIUT.MU
6071,GIUV.BE
6072,GIUV.DU
6073,GIUV.F
6074,GIUV.HM
6075,GIUV.MU
6076,GIUW.BE
6077,GIUW.DU
6078,GIUW.HM
6079,GIUW.MU
6080,GIUX.BE
6081,GIUX.DU
6082,GIUX.HM
6083,GIUX.MU
6084,GIUY.HM
6085,GIUY.MU
6086,GIUZ.BE
6087,GIUZ.DU
6088,GIUZ.HA
6089,GIUZ.MU
6090,GL1S.MU
6091,GLAB.L
6092,GLAB.SW
6093,GLADD
6094,GLAE.MI
6095,GLAE.SW
6096,GLAG.L
6097,GLAG.MI
6098,GLAG.SW
6099,GLAU.L
6100,GLAU.SW
6101,GLCB.L
6102,GLCN
6103,GLD
6104,GLDA.L
6105,GLDE-U.NE
6106,GLDE.NE
6107,GLDI
6108,GLDM.MX
6109,GLDU.AS
6110,GLDV.L
6111,GLDV.MI
6112,GLDV.SW
6113,GLDVD.MI
6114,GLDVD.SW
6115,GLGG.L
6116,GLIF
6117,GLIN
6118,GLOW.AS
6119,GLOW.L
6120,GLRA.L
6121,GLRA.SW
6122,GLRE.L
6123,GLRE.MI
6124,GLTA.L
6125,GLTL.L
6126,GLTP.L
6127,GLTR
6128,GLTS.L
6129,GLTY.L
6130,GLUG.L
6131,GLUG.MI
6132,GLUG.SW
6133,GLUX.DE
6134,GLUX.DU
6135,GLUX.F
6136,GLUX.MI
6137,GLUX.MU
6138,GLUX.PA
6139,GLUX.SW
6140,GLXB.BE
6141,GLXB.DU
6142,GLXC.F
6143,GMES.SW
6144,GMRC.PA
6145,GMSTR.IS
6146,GMTA
6147,GMVM.DE
6148,GMVM.F
6149,GMXB.DU
6150,GMXB.HM
6151,GMXE.DU
6152,GN4A.F
6153,GN4A.HM
6154,GN4B.HM
6155,GN4D.HA
6156,GN4D.HM
6157,GNA0.BE
6158,GNA0.MU
6159,GNA2.BE
6160,GNA2.DU
6161,GNA2.MU
6162,GNAC.HM
6163,GNAE.HM
6164,GNAR.BE
6165,GNAR.DE
6166,GNAT.HM
6167,GNAW.HM
6168,GNAW.MU
6169,GNAZ.BE
6170,GNAZ.DU
6171,GOAI.BE
6172,GOAI.DE
6173,GOAI.F
6174,GOAI.MI
6175,GOAI.PA
6176,GOAI.SW
6177,GOAT.AX
6178,GOAT.L
6179,GOAT.MI
6180,GOAT.SW
6181,GOGB.L
6182,GOLB.L
6183,GOUD.L
6184,GOVA.AS
6185,GOVD.L
6186,GOVD.SW
6187,GOVG.MI
6188,GOVH.PA
6189,GOVP.L
6190,GOVS.MI
6191,GOVS.PA
6192,GOVY.L
6193,GOVY.MI
6194,GOVY.PA
6195,GOVY.SW
6196,GOVZ
6197,GPAB.L
6198,GPAB.PA
6199,GQCC.DU
6200,GQCC.HM
6201,GQCC.MU
6202,GQCJ.DU
6203,GQCJ.HM
6204,GQCN.BE
6205,GQCN.DU
6206,GQCN.F
6207,GQCN.HM
6208,GQCP.DU
6209,GQCQ.F
6210,GQCQ.MU
6211,GQCR.BE
6212,GQCR.DU
6213,GQCR.HM
6214,GQCR.MU
6215,GQCS.DU
6216,GQEA.BE
6217,GQEA.DU
6218,GQGC.BE
6219,GQGC.DU
6220,GQGC.F
6221,GQGC.MU
6222,GQHC.BE
6223,GQHC.DU
6224,GQHC.F
6225,GQHC.HA
6226,GQHC.HM
6227,GQHC.MU
6228,GQHF.BE
6229,GQHF.DU
6230,GQHF.F
6231,GQHF.HA
6232,GQHH.BE
6233,GQHH.DU
6234,GQHH.HA
6235,GQHH.HM
6236,GQHH.MU
6237,GQHI.BE
6238,GQHI.DU
6239,GQHI.HA
6240,GQHI.HM
6241,GQHI.MU
6242,GQRE
6243,GREAL.MI
6244,GREAL.PA
6245,GREIT.MI
6246,GREIT.SW
6247,GREK
6248,GRES
6249,GRID
6250,GRNV.AX
6251,GS0V.BE
6252,GS0V.DU
6253,GS0V.MU
6254,GS0X.BE
6255,GS0X.MU
6256,GS0Y.BE
6257,GS0Y.DU
6258,GSCE.AS
6259,GSCE.MI
6260,GSCE.SW
6261,GSCID.SW
6262,GSCU.PA
6263,GSCU.SW
6264,GSDE.BE
6265,GSDE.DE
6266,GSDE.DU
6267,GSDE.F
6268,GSDE.MU
6269,GSEE
6270,GSEM.L
6271,GSEM.MI
6272,GSEM.SW
6273,GSID
6274,GSIE.MX
6275,GSIG
6276,GSLC
6277,GSLC.L
6278,GSLC.MI
6279,GSPX.AS
6280,GSPX.L
6281,GSPY
6282,GSW0.BE
6283,GSW0.F
6284,GSW0.MU
6285,GSW4.DU
6286,GSW4.F
6287,GSW4.MU
6288,GSW6.BE
6289,GSW6.DU
6290,GSWA.BE
6291,GSWA.DU
6292,GSWA.F
6293,GSWA.MU
6294,GSWC.BE
6295,GSWC.DU
6296,GSWC.F
6297,GSWD.BE
6298,GSWD.DU
6299,GSWD.F
6300,GSWD.MU
6301,GSWE.BE
6302,GSWE.DU
6303,GSWE.F
6304,GSWF.BE
6305,GSWF.DU
6306,GSWF.F
6307,GSWG.BE
6308,GSWG.DU
6309,GSWG.F
6310,GSWH.BE
6311,GSWH.DU
6312,GSWH.F
6313,GSWH.MU
6314,GSWJ.BE
6315,GSWJ.DU
6316,GSWJ.F
6317,GSWJ.MU
6318,GSWK.BE
6319,GSWK.DU
6320,GSWK.F
6321,GSWK.HM
6322,GSWK.MU
6323,GSWM.BE
6324,GSWM.F
6325,GSWN.BE
6326,GSWN.F
6327,GSWN.HM
6328,GSWN.MU
6329,GSWP.BE
6330,GSWP.DU
6331,GSWP.F
6332,GSWP.HM
6333,GSWP.MU
6334,GSWR.BE
6335,GSWR.DU
6336,GSWR.MU
6337,GSWT.BE
6338,GSWT.DU
6339,GSWV.F
6340,GSY
6341,GUSH
6342,GUSH.MX
6343,GV5B.HM
6344,GVAL
6345,GVI
6346,GVIP
6347,GWT.MI
6348,GWX
6349,GX0E.BE
6350,GX0F.BE
6351,GX0G.BE
6352,GX0I.BE
6353,GXC
6354,GXF
6355,GXG
6356,GXTG
6357,GYC
6358,GYLD
6359,H1D5.BE
6360,H1D5.MU
6361,H2Z.DU
6362,H2Z.F
6363,H2Z1.HM
6364,H2Z4.BE
6365,H2Z4.DU
6366,H2Z4.F
6367,H2Z4.MU
6368,H2Z7.BE
6369,H2Z7.DU
6370,H2Z7.HM
6371,H2Z7.MU
6372,H2Z8.BE
6373,H2Z8.MU
6374,H2ZF.DU
6375,H2ZI.BE
6376,H2ZI.DU
6377,H2ZI.F
6378,H2ZI.HM
6379,H2ZI.MU
6380,H2ZP.HA
6381,H2ZP.MU
6382,H2ZW.DU
6383,H2ZX.BE
6384,H2ZX.DU
6385,H2ZX.F
6386,H2ZX.HM
6387,H2ZY.DU
6388,H2ZY.MU
6389,H4ZL.F
6390,H4ZX.BE
6391,H4ZX.DU
6392,H5AB.BE
6393,H5AB.DU
6394,H5AB.F
6395,H5AB.HM
6396,H5AB.MU
6397,H610.BE
6398,H610.DU
6399,H610.F
6400,H610.HM
6401,H610.MU
6402,H611.BE
6403,H611.DU
6404,H611.HM
6405,H611.MU
6406,H615.BE
6407,H61C.BE
6408,H61C.MU
6409,H61E.F
6410,H61G.BE
6411,H61G.DU
6412,H61G.F
6413,H61G.HA
6414,H61G.HM
6415,H61G.MU
6416,H61K.BE
6417,H61K.DU
6418,H61K.HM
6419,H61K.MU
6420,H61M.HM
6421,H61M.MU
6422,H61N.BE
6423,H61N.DU
6424,H61N.F
6425,H61N.HM
6426,H61N.MU
6427,H61T.BE
6428,H61T.MU
6429,H61X.BE
6430,H61X.DU
6431,H61X.F
6432,H61X.HA
6433,H61X.MU
6434,HAB.BE
6435,HAB.DU
6436,HAB.F
6437,HAB.HA
6438,HAB.HM
6439,HAB.MU
6440,HAC.TO
6441,HACK
6442,HACK.AX
6443,HACK.MX
6444,HAGB.L
6445,HARB-J.TO
6446,HARC.TO
6447,HAWX
6448,HBAL.TO
6449,HBRL.L
6450,HBRL.SW
6451,HCA.TO
6452,HCAD.L
6453,HCAL.TO
6454,HCAN.L
